Customer_ID,Name,Credit_Score_Anterior,Pred_RandomForest,Pred_XGBoost,Pred_LightGBM,Pred_DecisionTree,Pred_KNN,Pred_LogisticRegression,Pred_NaiveBayes
CUS_0xa336,imarteb,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0xa340,BalazsKoranyiz,Standard,Standard,Standard,Good,Standard,Standard,Good,Standard
CUS_0xa340,BalazsKoranyiz,Standard,Standard,Standard,Good,Standard,Good,Good,Standard
CUS_0xa340,BalazsKoranyiz,Standard,Standard,Standard,Good,Standard,Standard,Good,Standard
CUS_0xa342,Svean,Standard,Good,Good,Good,Standard,Standard,Poor,Standard
CUS_0xa342,Svean,Standard,Good,Good,Good,Standard,Standard,Good,Standard
CUS_0xa342,Svean,Standard,Good,Good,Good,Standard,Standard,Poor,Standard
CUS_0xa347,LianaB.o,Poor,Poor,Poor,Standard,Standard,Poor,Poor,Standard
CUS_0xa347,LianaB.o,Poor,Poor,Poor,Standard,Standard,Poor,Poor,Standard
CUS_0xa34d,Cowany,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0xa34d,Cowany,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0xa34d,Cowany,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0xa34d,Cowany,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0xa350,Bakerm,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0xa350,Bakerm,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0xa350,Bakerm,Good,Good,Good,Good,Standard,Standard,Good,Good
CUS_0xa350,Bakerm,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0xa352,LeahSchnurrp,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa352,LeahSchnurrp,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa352,LeahSchnurrp,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa352,LeahSchnurrp,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa362,Rickt,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa362,Rickt,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa362,Rickt,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa362,Rickt,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa366,ErnestScheyderg,Poor,Good,Good,Good,Good,Good,Good,Good
CUS_0xa366,ErnestScheyderg,Poor,Standard,Good,Good,Standard,Poor,Good,Good
CUS_0xa366,ErnestScheyderg,Poor,Good,Good,Good,Good,Standard,Good,Good
CUS_0xa366,ErnestScheyderg,Poor,Good,Good,Good,Standard,Standard,Good,Good
CUS_0xa36d,Michelex,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa36d,Michelex,Poor,Poor,Standard,Poor,Poor,Good,Poor,Standard
CUS_0xa36d,Michelex,Poor,Poor,Standard,Poor,Standard,Poor,Poor,Standard
CUS_0xa36d,Michelex,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa36e,Walterh,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0xa36e,Walterh,Standard,Good,Good,Good,Good,Poor,Good,Good
CUS_0xa36e,Walterh,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0xa36e,Walterh,Standard,Standard,Standard,Good,Good,Standard,Good,Good
CUS_0xa37,Georginad,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa37,Georginad,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa37,Georginad,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa37,Georginad,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa374,ParitoshBansalq,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0xa374,ParitoshBansalq,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0xa374,ParitoshBansalq,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Good
CUS_0xa374,ParitoshBansalq,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0xa37f,Danielz,Standard,Good,Standard,Good,Good,Poor,Good,Standard
CUS_0xa37f,Danielz,Standard,Good,Good,Standard,Standard,Good,Good,Standard
CUS_0xa37f,Danielz,Standard,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0xa37f,Danielz,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa384,Toonkelc,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa384,Toonkelc,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa384,Toonkelc,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa384,Toonkelc,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa387,Mikolajczaku,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa387,Mikolajczaku,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa387,Mikolajczaku,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa387,Mikolajczaku,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa38e,Johnr,Poor,Standard,Standard,Standard,Poor,Standard,Good,Standard
CUS_0xa38e,Johnr,Poor,Standard,Standard,Good,Poor,Standard,Good,Standard
CUS_0xa38e,Johnr,Poor,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa38e,Johnr,Poor,Standard,Standard,Standard,Poor,Standard,Good,Standard
CUS_0xa39,Laurenb,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0xa39,Laurenb,Standard,Good,Good,Good,Standard,Standard,Good,Good
CUS_0xa39,Laurenb,Standard,Standard,Standard,Good,Good,Standard,Good,Good
CUS_0xa39,Laurenb,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0xa394,Niveditat,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa394,Niveditat,Standard,Good,Good,Good,Good,Poor,Good,Standard
CUS_0xa394,Niveditat,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa394,Niveditat,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa396,Breidthardti,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa396,Breidthardti,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa396,Breidthardti,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa39c,Tajitsuy,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0xa39c,Tajitsuy,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0xa39c,Tajitsuy,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0xa39c,Tajitsuy,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0xa39e,NickBrownb,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa39e,NickBrownb,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa39e,NickBrownb,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0xa39e,NickBrownb,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa3a1,Julienm,Good,Poor,Standard,Standard,Standard,Good,Poor,Standard
CUS_0xa3a1,Julienm,Good,Poor,Standard,Standard,Good,Standard,Poor,Standard
CUS_0xa3a1,Julienm,Good,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa3a1,Julienm,Good,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3a9,Kareny,Standard,Standard,Standard,Standard,Good,Good,Good,Good
CUS_0xa3a9,Kareny,Standard,Standard,Standard,Standard,Good,Good,Good,Good
CUS_0xa3a9,Kareny,Standard,Standard,Good,Standard,Standard,Standard,Good,Good
CUS_0xa3a9,Kareny,Standard,Standard,Standard,Standard,Good,Standard,Good,Good
CUS_0xa3aa,Philipk,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa3aa,Philipk,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa3aa,Philipk,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa3aa,Philipk,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3b4,Shirbone,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa3b4,Shirbone,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa3b4,Shirbone,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa3b4,Shirbone,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa3b5,Dhanyaj,Standard,Standard,Good,Good,Standard,Good,Good,Good
CUS_0xa3b5,Dhanyaj,Standard,Standard,Good,Standard,Standard,Good,Good,Good
CUS_0xa3b5,Dhanyaj,Standard,Standard,Good,Good,Standard,Poor,Good,Good
CUS_0xa3b5,Dhanyaj,Standard,Good,Good,Good,Good,Poor,Good,Good
CUS_0xa3b8,MicheleKambasw,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3b8,MicheleKambasw,Standard,Standard,Standard,Good,Standard,Standard,Poor,Standard
CUS_0xa3b8,MicheleKambasw,Standard,Standard,Standard,Good,Standard,Standard,Poor,Standard
CUS_0xa3b8,MicheleKambasw,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3ba,Baldwind,Poor,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa3ba,Baldwind,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa3ba,Baldwind,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa3ba,Baldwind,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0xa3bb,Michaelw,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa3bb,Michaelw,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa3bb,Michaelw,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa3bb,Michaelw,Good,Good,Standard,Good,Good,Good,Good,Good
CUS_0xa3bd,Lawlerr,Standard,Good,Good,Standard,Good,Good,Good,Standard
CUS_0xa3bd,Lawlerr,Standard,Good,Good,Standard,Good,Good,Good,Standard
CUS_0xa3bd,Lawlerr,Standard,Good,Standard,Standard,Good,Good,Good,Standard
CUS_0xa3bd,Lawlerr,Standard,Good,Standard,Standard,Good,Good,Good,Standard
CUS_0xa3bf,DaveClarkeo,Poor,Good,Good,Good,Good,Standard,Poor,Standard
CUS_0xa3bf,DaveClarkeo,Poor,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa3bf,DaveClarkeo,Poor,Good,Good,Good,Good,Poor,Poor,Standard
CUS_0xa3c,RickRothackerm,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3c,RickRothackerm,Standard,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa3c,RickRothackerm,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3c,RickRothackerm,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3d5,Moonx,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0xa3d5,Moonx,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0xa3d5,Moonx,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0xa3d5,Moonx,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0xa3db,EuanRochap,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa3db,EuanRochap,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa3db,EuanRochap,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa3db,EuanRochap,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa3df,StephenGreyv,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0xa3df,StephenGreyv,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0xa3df,StephenGreyv,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0xa3df,StephenGreyv,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0xa3e1,Poornimai,Poor,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa3e1,Poornimai,Poor,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa3e1,Poornimai,Poor,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa3e1,Poornimai,Poor,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa3e4,Podkulb,Good,Standard,Good,Good,Good,Good,Good,Standard
CUS_0xa3e4,Podkulb,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa3e4,Podkulb,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa3e4,Podkulb,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa3ec,Bakery,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3ec,Bakery,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3ec,Bakery,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa3ec,Bakery,Standard,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0xa3f,Preziosoo,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa3f,Preziosoo,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa3f,Preziosoo,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa3f,Preziosoo,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa3f3,Yokon,Good,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0xa3f3,Yokon,Good,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0xa3f3,Yokon,Good,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa3f3,Yokon,Good,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0xa3f4,Schnurry,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa3f4,Schnurry,Standard,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0xa3f4,Schnurry,Standard,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0xa3f4,Schnurry,Standard,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0xa3f5,StanleyWhited,Standard,Good,Good,Good,Standard,Good,Good,Standard
CUS_0xa3f5,StanleyWhited,Standard,Good,Standard,Good,Standard,Good,Good,Standard
CUS_0xa3f5,StanleyWhited,Standard,Good,Standard,Good,Standard,Good,Good,Standard
CUS_0xa3f5,StanleyWhited,Standard,Good,Standard,Good,Good,Good,Good,Standard
CUS_0xa3fa,Angelao,Good,Good,Standard,Good,Good,Good,Good,Standard
CUS_0xa3fa,Angelao,Good,Good,Standard,Good,Good,Good,Poor,Standard
CUS_0xa3fa,Angelao,Good,Good,Standard,Good,Good,Good,Poor,Standard
CUS_0xa3fa,Angelao,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa3ff,GeorgeGeorgiopoulosh,Standard,Standard,Standard,Standard,Poor,Poor,Good,Standard
CUS_0xa3ff,GeorgeGeorgiopoulosh,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa3ff,GeorgeGeorgiopoulosh,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa3ff,GeorgeGeorgiopoulosh,Standard,Good,Good,Good,Standard,Good,Good,Standard
CUS_0xa401,Katharinar,Standard,Good,Good,Good,Standard,Poor,Good,Good
CUS_0xa401,Katharinar,Standard,Good,Good,Good,Good,Poor,Good,Good
CUS_0xa401,Katharinar,Standard,Good,Good,Good,Standard,Poor,Good,Good
CUS_0xa401,Katharinar,Standard,Good,Good,Good,Standard,Poor,Good,Good
CUS_0xa403,StanleyWhitee,Standard,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0xa403,StanleyWhitee,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa403,StanleyWhitee,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa403,StanleyWhitee,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa405,BruceNicholsn,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa405,BruceNicholsn,Standard,Poor,Standard,Poor,Poor,Standard,Poor,Standard
CUS_0xa405,BruceNicholsn,Standard,Poor,Standard,Poor,Poor,Standard,Poor,Standard
CUS_0xa405,BruceNicholsn,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa407,McBrideo,Standard,Good,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa407,McBrideo,Standard,Good,Standard,Standard,Good,Standard,Poor,Standard
CUS_0xa407,McBrideo,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa407,McBrideo,Standard,Good,Standard,Standard,Good,Standard,Poor,Standard
CUS_0xa408,GerryShiha,Poor,Good,Good,Good,Good,Good,Poor,Standard
CUS_0xa408,GerryShiha,Poor,Good,Good,Good,Good,Good,Poor,Standard
CUS_0xa408,GerryShiha,Poor,Good,Good,Good,Good,Good,Poor,Standard
CUS_0xa408,GerryShiha,Poor,Good,Good,Good,Good,Poor,Poor,Standard
CUS_0xa40b,LynchChristopherf,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa40b,LynchChristopherf,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa40b,LynchChristopherf,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa40b,LynchChristopherf,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa40d,MurielBosellio,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa40d,MurielBosellio,Good,Standard,Good,Good,Good,Standard,Good,Good
CUS_0xa40d,MurielBosellio,Good,Good,Standard,Standard,Good,Standard,Good,Good
CUS_0xa40d,MurielBosellio,Good,Good,Standard,Standard,Good,Standard,Good,Good
CUS_0xa40e,Taylort,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa40e,Taylort,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa40e,Taylort,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa411,Cremery,Standard,Poor,Poor,Standard,Poor,Standard,Poor,Standard
CUS_0xa411,Cremery,Standard,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0xa411,Cremery,Standard,Poor,Poor,Standard,Poor,Standard,Poor,Standard
CUS_0xa411,Cremery,Standard,Poor,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa414,Seetharamans,Standard,Good,Good,Good,Standard,Good,Good,Standard
CUS_0xa414,Seetharamans,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa414,Seetharamans,Standard,Good,Good,Good,Standard,Good,Good,Standard
CUS_0xa414,Seetharamans,Standard,Good,Good,Good,Standard,Good,Good,Standard
CUS_0xa41e,Sweeneyt,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0xa41e,Sweeneyt,Poor,Poor,Standard,Poor,Standard,Standard,Poor,Standard
CUS_0xa41e,Sweeneyt,Poor,Poor,Standard,Poor,Standard,Standard,Poor,Standard
CUS_0xa41e,Sweeneyt,Poor,Poor,Standard,Poor,Standard,Standard,Poor,Standard
CUS_0xa41f,Rachelled,Standard,Good,Standard,Good,Standard,Standard,Good,Standard
CUS_0xa41f,Rachelled,Standard,Good,Standard,Good,Good,Good,Good,Standard
CUS_0xa41f,Rachelled,Standard,Good,Standard,Good,Good,Poor,Good,Standard
CUS_0xa420,Regane,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa420,Regane,Standard,Standard,Standard,Standard,Poor,Good,Poor,Standard
CUS_0xa420,Regane,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa420,Regane,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0xa421,MartinPettyw,Poor,Standard,Standard,Standard,Poor,Standard,Good,Standard
CUS_0xa421,MartinPettyw,Poor,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0xa421,MartinPettyw,Poor,Standard,Standard,Standard,Poor,Standard,Standard,Standard
CUS_0xa422,Lux,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Good
CUS_0xa422,Lux,Standard,Standard,Standard,Standard,Poor,Poor,Poor,Good
CUS_0xa422,Lux,Standard,Standard,Standard,Standard,Poor,Poor,Poor,Good
CUS_0xa422,Lux,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Good
CUS_0xa423,ChikafumiHodot,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa423,ChikafumiHodot,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa423,ChikafumiHodot,Good,Standard,Standard,Standard,Good,Good,Good,Good
CUS_0xa423,ChikafumiHodot,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0xa424,KareyWutkowskiy,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa424,KareyWutkowskiy,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa424,KareyWutkowskiy,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa424,KareyWutkowskiy,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa42a,Pomfreta,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa42a,Pomfreta,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa42a,Pomfreta,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa42a,Pomfreta,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa42f,DanielAlvarengaj,Poor,Good,Good,Good,Good,Poor,Good,Standard
CUS_0xa42f,DanielAlvarengaj,Poor,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa42f,DanielAlvarengaj,Poor,Good,Standard,Good,Good,Good,Good,Standard
CUS_0xa42f,DanielAlvarengaj,Poor,Good,Standard,Good,Good,Good,Good,Standard
CUS_0xa437,RyanVlastelicad,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa437,RyanVlastelicad,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0xa437,RyanVlastelicad,Standard,Standard,Standard,Standard,Poor,Standard,Good,Standard
CUS_0xa439,ClareHutchisony,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0xa439,ClareHutchisony,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0xa439,ClareHutchisony,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0xa442,Sonaliv,Good,Standard,Standard,Poor,Standard,Standard,Poor,Standard
CUS_0xa442,Sonaliv,Good,Standard,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0xa442,Sonaliv,Good,Standard,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0xa442,Sonaliv,Good,Standard,Standard,Poor,Standard,Good,Poor,Standard
CUS_0xa445,Baileyh,Standard,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0xa445,Baileyh,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa445,Baileyh,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa445,Baileyh,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa446,Ryanj,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0xa446,Ryanj,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0xa446,Ryanj,Poor,Poor,Poor,Poor,Standard,Standard,Good,Standard
CUS_0xa446,Ryanj,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa447,Jonathanb,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa447,Jonathanb,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0xa447,Jonathanb,Standard,Poor,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0xa447,Jonathanb,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0xa453,EthanBilbyw,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0xa453,EthanBilbyw,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0xa453,EthanBilbyw,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa455,LesleyWroughtony,Standard,Good,Standard,Good,Standard,Good,Good,Standard
CUS_0xa455,LesleyWroughtony,Standard,Good,Standard,Good,Good,Good,Good,Standard
CUS_0xa455,LesleyWroughtony,Standard,Good,Standard,Good,Standard,Standard,Good,Standard
CUS_0xa455,LesleyWroughtony,Standard,Good,Standard,Good,Standard,Good,Good,Standard
CUS_0xa459,Lopezl,Poor,Poor,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0xa459,Lopezl,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0xa459,Lopezl,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0xa459,Lopezl,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0xa45d,Shahv,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0xa45d,Shahv,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0xa45d,Shahv,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0xa45d,Shahv,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa46,Katharinay,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa46,Katharinay,Standard,Standard,Standard,Standard,Standard,Poor,Good,Standard
CUS_0xa46,Katharinay,Standard,Standard,Standard,Standard,Standard,Poor,Good,Standard
CUS_0xa46,Katharinay,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa463,Gerryv,Standard,Good,Good,Good,Good,Good,Poor,Standard
CUS_0xa463,Gerryv,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0xa463,Gerryv,Standard,Good,Good,Good,Good,Good,Poor,Standard
CUS_0xa463,Gerryv,Standard,Good,Good,Good,Good,Good,Poor,Standard
CUS_0xa465,Angelaj,Standard,Standard,Standard,Standard,Standard,Poor,Standard,Standard
CUS_0xa465,Angelaj,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0xa465,Angelaj,Standard,Standard,Standard,Poor,Poor,Poor,Standard,Standard
CUS_0xa46c,Ru,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa46c,Ru,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa46c,Ru,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0xa46e,JessicaWohli,Poor,Standard,Standard,Good,Good,Poor,Poor,Standard
CUS_0xa46e,JessicaWohli,Poor,Standard,Standard,Good,Good,Standard,Poor,Standard
CUS_0xa46e,JessicaWohli,Poor,Good,Good,Good,Good,Standard,Good,Standard
CUS_0xa46e,JessicaWohli,Poor,Standard,Standard,Standard,Good,Standard,Poor,Standard
